,TICKER,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,NET INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY,YEAR-1 ROE,ROE,YEAR+1 ROE,YEAR-1 ASSET,ASSET,YEAR+1 ASSET
1718,KIM US,0000879101,2019,0001437749-20-003500,10-K,2019-12-31,2020-02-25,20200225,KIMCO REALTY CORP,1231,817.51,1158.88,1057.89,-3.94,410.61,1000.83,-0.004819512911157,0.3543162363661466,0.946062445055724,0.1804976046978828,-0.0527980526671454,0.3591357492773037,0.5917462086895775,-1.355592427,7.80568802,20.41450458,10183.079,10997.867,11614.498
1719,KIM US,0000879101,2020,0001437749-21-003766,10-K,2020-12-31,2021-02-23,20210223,KIMCO REALTY CORP,1231,1158.88,1057.89,1364.59,410.61,1000.83,844.06,0.3543162363661466,0.946062445055724,0.6185447643614566,-0.0527980526671454,0.1474600328701629,0.5917462086895775,-0.3275176806942675,7.80568802,20.41450458,11.26952921,10997.867,11614.498,18459.199
1720,KIM US,0000879101,2021,0001437749-22-004700,10-K,2021-12-31,2022-03-01,20220228,KIMCO REALTY CORP,1231,1057.89,1364.59,0.0,1000.83,844.06,0.0,0.946062445055724,0.6185447643614566,0.0,0.1474600328701629,0.1684418518349728,-0.3275176806942675,0.0,20.41450458,11.26952921,0,11614.498,18459.199,0
1721,KMI US,0001506307,2010,0001506307-11-000009,10-K,2010-12-31,2011-03-02,20110302,"KINDER MORGAN, INC.",1231,0.0,7852.0,9973.0,0.0,-41.0,315.0,0.0,-0.0052215995924605,0.031585280256693,0.1684418518349728,-0.1282989221129817,0.0,0.0368068798491535,0,-1.077586207,3.665667821,0,28908.1,68245.0
1722,KMI US,0001506307,2012,0001135017-12-000009,10-K,2012-02-22,2012-02-23,20120222,"KINDER MORGAN, INC.",1231,7852.0,9973.0,9973.0,-41.0,315.0,315.0,-0.0052215995924605,0.031585280256693,0.031585280256693,-0.1282989221129817,1.3395048115797517,0.0368068798491535,0.0,-1.077586207,3.665667821,3.665667821,28908.1,68245.0,68245.0
1723,KMI US,0001506307,2012,0001506307-13-000015,10-K,2012-12-31,2013-03-01,20130301,"KINDER MORGAN, INC.",1231,9973.0,9973.0,14070.0,315.0,315.0,1193.0,0.031585280256693,0.031585280256693,0.0847903340440653,1.3395048115797517,-1.0,0.0,0.0532050537873723,3.665667821,3.665667821,8.85047665,68245.0,68245.0,75185.0
1724,KMI US,0001506307,2013,0001506307-14-000010,10-K,2013-12-31,2014-02-24,20140221,"KINDER MORGAN, INC.",1231,9973.0,14070.0,16226.0,315.0,1193.0,1026.0,0.031585280256693,0.0847903340440653,0.063231850117096,1.0,0.0505237332519767,0.0532050537873723,-0.0215584839269693,3.665667821,8.85047665,4.303674023,68245.0,75185.0,83049.0
1725,KMI US,0001506307,2014,0001506307-15-000014,10-K,2014-12-31,2015-02-23,20150223,"KINDER MORGAN, INC.",1231,14070.0,16226.0,14403.0,1193.0,1026.0,253.0,0.0847903340440653,0.063231850117096,0.0175657849059223,0.0505237332519767,0.0367918877547933,-0.0215584839269693,-0.0456660652111736,8.85047665,4.303674023,0.618541802,75185.0,83049.0,84104.0
1726,KMI US,0001506307,2015,0001506307-16-000072,10-K,2015-12-31,2016-02-16,20160216,"KINDER MORGAN, INC.",1231,16226.0,14403.0,13058.0,1026.0,253.0,708.0,0.063231850117096,0.0175657849059223,0.0542196354725072,0.0367918877547933,0.1857354606038679,-0.0456660652111736,0.0366538505665849,4.303674023,0.618541802,1.612950699,83049.0,84104.0,80305.0
1727,KMI US,0001506307,2016,0001506307-17-000008,10-K,2016-12-31,2017-02-10,20170210,"KINDER MORGAN, INC.",1231,14403.0,13058.0,13705.0,253.0,708.0,183.0,0.0175657849059223,0.0542196354725072,0.0133527909522072,0.1857354606038679,0.4557556966386139,0.0366538505665849,-0.0408668445203,0.618541802,1.612950699,0.067831101,84104.0,80305.0,79055.0
1728,KMI US,0001506307,2017,0001506307-18-000010,10-K,2017-12-31,2018-02-09,20180209,"KINDER MORGAN, INC.",1231,13058.0,13705.0,13209.0,708.0,183.0,2190.0,0.0542196354725072,0.0133527909522072,0.1657960481489893,0.4557556966386139,0.1966294224040299,-0.0408668445203,0.1524432571967821,1.612950699,0.067831101,6.460990804,80305.0,79055.0,74157.0
1729,KMI US,0001506307,2019,0001506307-20-000022,10-K,2019-12-31,2020-02-12,20200211,"KINDER MORGAN, INC.",1231,13705.0,13209.0,11700.0,183.0,2190.0,119.0,0.0133527909522072,0.1657960481489893,0.0101709401709401,0.1966294224040299,0.0788739875182578,0.1524432571967821,-0.1556251079780491,0.067831101,6.460990804,0.325263126,79055.0,74157.0,71973.0
1730,KMI US,0001506307,2020,0001506307-21-000022,10-K,2020-12-31,2021-02-05,20210205,"KINDER MORGAN, INC.",1231,13209.0,11700.0,16610.0,2190.0,119.0,1784.0,0.1657960481489893,0.0101709401709401,0.1074051776038531,0.0788739875182578,0.0384523731587561,-0.1556251079780491,0.0972342374329129,6.460990804,0.325263126,5.685924927,74157.0,71973.0,70416.0
1731,KMI US,0001506307,2021,0001506307-22-000018,10-K,2021-12-31,2022-02-07,20220207,"KINDER MORGAN, INC.",1231,11700.0,16610.0,0.0,119.0,1784.0,0.0,0.0101709401709401,0.1074051776038531,0.0,0.0384523731587561,0.1950554646345185,0.0972342374329129,0.0,0.325263126,5.685924927,0,71973.0,70416.0,0
1732,KMX US,0001170010,2011,0001170010-11-000050,10-K/A,2011-02-28,2011-06-24,20110624,CARMAX INC,1127,0.0,8975.55,10003.6,0.0,377.5,413.8,0.0,0.0420587039234364,0.041365108560918,0.1950554646345185,-0.001941296870714,0.0,-0.0006935953625183,0,18.0929925,16.84709247,0,7125.549,8331.543
1733,KMX US,0001170010,2012,0001193125-12-182512,10-K,2012-02-29,2012-04-25,20120425,CARMAX INC,0228,8975.55,10003.6,12574.3,377.5,413.8,492.59,0.0420587039234364,0.041365108560918,0.0391743476774055,-0.001941296870714,0.1446330789234445,-0.0006935953625183,-0.0021907608835125,18.0929925,16.84709247,15.54839805,7125.549,8331.543,11707.157
1734,KMX US,0001170010,2014,0001170010-14-000017,10-K,2014-02-28,2014-04-25,20140425,CARMAX INC,0215,10003.6,12574.3,14268.72,413.8,492.59,597.36,0.041365108560918,0.0391743476774055,0.0418650026071014,0.1446330789234445,0.1379202068710749,-0.0021907608835125,0.0026906549296959,16.84709247,15.54839805,18.45468383,8331.543,11707.157,13198.201
1735,KMX US,0001170010,2015,0001170010-15-000008,10-K,2015-02-28,2015-04-24,20150424,CARMAX INC,0228,12574.3,14268.72,15149.68,492.59,597.36,623.43,0.0391743476774055,0.0418650026071014,0.0411513642532383,0.1379202068710749,-1.0,0.0026906549296959,-0.000713638353863,15.54839805,18.45468383,20.56984897,11707.157,13198.201,14459.911
1736,KMX US,0001170010,2016,0001170010-16-000117,10-K,2016-02-29,2016-04-22,20160422,CARMAX INC,0229,14268.72,15149.68,15875.12,597.36,623.43,626.97,0.0418650026071014,0.0411513642532383,0.0394938746919708,1.0,0.0901287177942896,-0.000713638353863,-0.0016574895612675,18.45468383,20.56984897,20.85254748,13198.201,14459.911,16279.356
1737,KMX US,0001170010,2017,0001170010-17-000053,10-K,2017-02-28,2017-04-21,20170421,CARMAX INC,0228,15149.68,15875.12,17120.21,623.43,626.97,664.11,0.0411513642532383,0.0394938746919708,0.0387909961384819,0.0901287177942896,0.0,-0.0016574895612675,-0.0007028785534888,20.56984897,20.85254748,20.67136685,14459.911,16279.356,17486.272
1738,KMX US,0001170010,2018,0001170010-18-000054,10-K,2018-02-28,2018-04-24,20180424,CARMAX INC,0228,15875.12,17120.21,18173.1,626.97,664.11,842.41,0.0394938746919708,0.0387909961384819,0.0463547771156269,0.0,0.0888250400304504,-0.0007028785534888,0.0075637809771449,20.85254748,20.67136685,25.24508618,16279.356,17486.272,18717.867
1739,KMX US,0001170010,2019,0001170010-19-000040,10-K,2019-02-28,2019-04-19,20190419,CARMAX INC,0228,17120.21,18173.1,20319.99,664.11,842.41,888.43,0.0387909961384819,0.0463547771156269,0.0437219703356153,0.0888250400304504,0.0703288404296431,0.0075637809771449,-0.0026328067800116,20.67136685,25.24508618,24.93530995,17486.272,18717.867,21082.182
1740,KMX US,0001170010,2020,0001170010-20-000033,10-K,2020-02-29,2020-04-21,20200421,CARMAX INC,0229,18173.1,20319.99,18950.15,842.41,888.43,746.92,0.0463547771156269,0.0437219703356153,0.0394149914380624,0.0703288404296431,0.0902199168180277,-0.0026328067800116,-0.0043069788975528,25.24508618,24.93530995,18.36651139,18717.867,21082.182,21541.541
1741,KMX US,0001170010,2021,0001170010-21-000053,10-K,2021-02-28,2021-04-20,20210420,CARMAX INC,0228,20319.99,18950.15,31900.41,888.43,746.92,1151.3,0.0437219703356153,0.0394149914380624,0.036090445232522,0.0902199168180277,0.0557296439789914,-0.0043069788975528,-0.0033245462055404,24.93530995,18.36651139,23.98522425,21082.182,21541.541,26338.264
1742,KMX US,0001170010,2022,0001170010-22-000017,10-K,2022-02-28,2022-04-14,20220414,CARMAX INC,0228,18950.15,31900.41,29684.87,746.92,1151.3,484.76,0.0394149914380624,0.036090445232522,0.0163302045789656,0.0557296439789914,0.2716042878711867,-0.0033245462055404,-0.0197602406535564,18.36651139,23.98522425,8.93692741,21541.541,26338.264,26182.736
1743,KMX US,0001170010,2023,0001170010-23-000010,10-K,2023-02-28,2023-04-13,20230413,CARMAX INC,0228,31900.41,29684.87,0.0,1151.3,484.76,0.0,0.036090445232522,0.0163302045789656,0.0,0.2716042878711867,0.19874674563456,-0.0197602406535564,0.0,23.98522425,8.93692741,0,26338.264,26182.736,0
1744,L US,0000060086,1999,0000060086-00-000011,10-K405,1999-12-31,2000-03-30,Not found,LOEWS CORP,1231,0.0,21465.5,21253.5,0.0,363.2,1876.7,0.0,0.0169201742330716,0.0883007504646293,0.19874674563456,0.1157487446106426,0.0,0.0713805762315576,0,3.599799791,17.73081138,0,69463.7,71841.5
1745,L US,0000060086,2000,0000060086-01-500005,10-K405,2000-12-31,2001-03-16,Not found,LOEWS CORP,1231,21465.5,21253.5,21253.5,363.2,1876.7,1876.7,0.0169201742330716,0.0883007504646293,0.0883007504646293,0.1157487446106426,-1.0,0.0713805762315576,0.0,3.599799791,17.73081138,17.73081138,69463.7,71841.5,71841.5
1746,L US,0000060086,2000,0000060086-01-500006,10-K405/A,2000-12-31,2001-03-16,Not found,LOEWS CORP,1231,21253.5,21253.5,0.0,1876.7,1876.7,0.0,0.0883007504646293,0.0883007504646293,0.0,1.0,0.3065701036836346,0.0,0.0,17.73081138,17.73081138,nan,71841.5,71841.5,70905.8
1747,L US,0000060086,2005,0000060086-06-000024,10-K,2005-12-31,2006-03-10,20060309,LOEWS CORP,1231,21253.5,0.0,14302.0,1876.7,0.0,2489.0,0.0883007504646293,0.0,0.1740316039714725,0.3065701036836346,0.2301311959165771,0.0,0.0,17.73081138,nan,14.60123779,71841.5,70905.8,76115.0
1748,L US,0000060086,2007,0000060086-07-000015,10-K,2007-02-23,2007-02-26,20070223,LOEWS CORP,1231,0.0,14302.0,14302.0,0.0,2489.0,2489.0,0.0,0.1740316039714725,0.1740316039714725,0.2301311959165771,0.1640300829875518,0.0,0.0,nan,14.60123779,14.60123779,70905.8,76115.0,76115.0
1749,L US,0000060086,2007,0000060086-08-000018,10-K,2007-12-31,2008-02-27,20080227,LOEWS CORP,1231,14302.0,14302.0,13247.0,2489.0,2489.0,4530.0,0.1740316039714725,0.1740316039714725,0.3419642183135804,0.1640300829875518,0.0,0.0,0.1679326143421079,14.60123779,14.60123779,29.49506788,76115.0,76115.0,69857.0
1750,L US,0000060086,2008,0000060086-09-000008,10-K,2008-12-31,2009-02-25,20090225,LOEWS CORP,1231,14302.0,13247.0,14117.0,2489.0,4530.0,564.0,0.1740316039714725,0.3419642183135804,0.0399518311255932,0.0,0.2546507742007351,0.1679326143421079,-0.3020123871879872,14.60123779,29.49506788,3.756869276,76115.0,69857.0,74070.0
1751,L US,0000060086,2009,0001193125-10-038679,10-K,2009-12-31,2010-02-24,20100224,LOEWS CORP,1231,13247.0,14117.0,14615.0,4530.0,564.0,1288.0,0.3419642183135804,0.0399518311255932,0.088128634964078,0.2546507742007351,0.0420625055491432,-0.3020123871879872,0.0481768038384847,29.49506788,3.756869276,7.287334861,69857.0,74070.0,76277.0
1752,L US,0000060086,2010,0001193125-11-043352,10-K,2010-12-31,2011-02-23,20110223,LOEWS CORP,1231,14117.0,14615.0,14129.0,564.0,1288.0,1062.0,0.0399518311255932,0.088128634964078,0.0751645551702172,0.0420625055491432,0.0,0.0481768038384847,-0.0129640797938607,3.756869276,7.287334861,5.706302724,74070.0,76277.0,75268.0
1753,L US,0000060086,2011,0001193125-12-072891,10-K,2011-12-31,2012-02-22,20120222,LOEWS CORP,1231,14615.0,14129.0,14072.0,1288.0,1062.0,568.0,0.088128634964078,0.0751645551702172,0.0403638430926662,0.0,0.0658615033974481,-0.0129640797938607,-0.0348007120775509,7.287334861,5.706302724,2.971410635,76277.0,75268.0,80021.0
1754,L US,0000060086,2012,0001193125-13-070611,10-K,2012-12-31,2013-02-22,20130222,LOEWS CORP,1231,14129.0,14072.0,14613.0,1062.0,568.0,595.0,0.0751645551702172,0.0403638430926662,0.0407171696434681,0.0658615033974481,0.1075960750614521,-0.0348007120775509,0.0003533265508018,5.706302724,2.971410635,3.057789655,75268.0,80021.0,79939.0
1755,L US,0000060086,2013,0001193125-14-064964,10-K,2013-12-31,2014-02-24,20140224,LOEWS CORP,1231,14072.0,14613.0,14325.0,568.0,595.0,591.0,0.0403638430926662,0.0407171696434681,0.0412565445026178,0.1075960750614521,0.023293578478249,0.0003533265508018,0.0005393748591496,2.971410635,3.057789655,3.051267489,80021.0,79939.0,78367.0
1756,L US,0000060086,2014,0001193125-15-058679,10-K,2014-12-31,2015-02-24,20150223,LOEWS CORP,1231,14613.0,14325.0,13415.0,595.0,591.0,260.0,0.0407171696434681,0.0412565445026178,0.0193812896011926,0.023293578478249,0.0241386606481645,0.0005393748591496,-0.0218752549014251,3.057789655,3.051267489,1.411470916,79939.0,78367.0,76006.0
1757,L US,0000060086,2015,0001193125-16-470141,10-K,2015-12-31,2016-02-19,20160219,LOEWS CORP,1231,14325.0,13415.0,13105.0,591.0,260.0,654.0,0.0412565445026178,0.0193812896011926,0.0499046165585654,0.0241386606481645,0.4944303841055042,-0.0218752549014251,0.0305233269573727,3.051267489,1.411470916,3.661404098,78367.0,76006.0,76594.0
1758,L US,0000060086,2016,0001193125-17-046521,10-K,2016-12-31,2017-02-16,20170216,LOEWS CORP,1231,13415.0,13105.0,13735.0,260.0,654.0,1164.0,0.0193812896011926,0.0499046165585654,0.0847469967236985,0.4944303841055042,0.0,0.0305233269573727,0.0348423801651331,1.411470916,3.661404098,6.230096074,76006.0,76594.0,79586.0
1759,L US,0000060086,2017,0001193125-18-046681,10-K,2017-12-31,2018-02-15,20180215,LOEWS CORP,1231,13105.0,13735.0,14066.0,654.0,1164.0,636.0,0.0499046165585654,0.0847469967236985,0.0452154130527513,0.0,0.1005518369604036,0.0348423801651331,-0.0395315836709472,3.661404098,6.230096074,3.372037538,76594.0,79586.0,78316.0
1760,L US,0000060086,2018,0001193125-19-037854,10-K,2018-12-31,2019-02-13,20190213,LOEWS CORP,1231,13735.0,14066.0,14931.0,1164.0,636.0,932.0,0.0847469967236985,0.0452154130527513,0.0624204674837586,0.1005518369604036,0.0790440599189775,-0.0395315836709472,0.0172050544310073,6.230096074,3.372037538,4.952573266,79586.0,78316.0,82243.0
1761,L US,0000060086,2019,0001193125-20-031657,10-K,2019-12-31,2020-02-12,20200211,LOEWS CORP,1231,14066.0,14931.0,12583.0,636.0,932.0,-931.0,0.0452154130527513,0.0624204674837586,-0.0739887149328459,0.0790440599189775,0.099476135040745,0.0172050544310073,-0.1364091824166045,3.372037538,4.952573266,-5.0352903,78316.0,82243.0,80236.0
1762,L US,0000060086,2020,0001140361-21-003906,10-K,2020-12-31,2021-02-09,20210209,LOEWS CORP,1231,14931.0,12583.0,14657.0,932.0,-931.0,1562.0,0.0624204674837586,-0.0739887149328459,0.1065702394760182,0.099476135040745,0.0195351792048281,-0.1364091824166045,0.1805589544088642,4.952573266,-5.0352903,8.749229821,82243.0,80236.0,81626.0
1763,L US,0000060086,2021,0000060086-22-000007,10-K,2021-12-31,2022-02-08,20220208,LOEWS CORP,1231,12583.0,14657.0,14044.0,-931.0,1562.0,822.0,-0.0739887149328459,0.1065702394760182,0.0585303332383936,0.0195351792048281,0.2097569841104996,0.1805589544088642,-0.0480399062376246,-5.0352903,8.749229821,5.106382979,80236.0,81626.0,75567.0
1764,L US,0000060086,2022,0000060086-23-000025,10-K,2022-12-31,2023-02-07,20230207,LOEWS CORP,1231,14657.0,14044.0,0.0,1562.0,822.0,0.0,0.1065702394760182,0.0585303332383936,0.0,0.2097569841104996,0.1532639410523303,-0.0480399062376246,0.0,8.749229821,5.106382979,0,81626.0,75567.0,0
1765,LEN US,0000920760,2005,0001193125-06-165938,10-K/A,2005-11-30,2006-08-08,20060808,LENNAR CORP /NEW/,1130,0.0,13866.97,4575.42,0.0,1355.16,-1109.09,0.0,0.0977257468646719,-0.2424017904367249,0.0833800788673905,0.0540185471406492,0.0,-0.3401275373013969,0,29.12938988,-34.4162395,0,12541.225,7424.898
1766,LEN US,0000920760,2008,0001193125-09-011559,10-K,2008-11-30,2009-01-27,20090127,LENNAR CORP /NEW/,1130,13866.97,4575.42,10950.0,1355.16,-1109.09,911.84,0.0977257468646719,-0.2424017904367249,0.0832730593607306,0.0540185471406492,0.0265048757240265,-0.3401275373013969,0.3256748497974555,29.12938988,-34.4162395,14.24309266,12541.225,7424.898,15361.781
1767,LEN US,0000920760,2016,0001628280-17-000327,10-K,2016-11-30,2017-01-20,20170120,LENNAR CORP /NEW/,1130,4575.42,10950.0,20571.63,-1109.09,911.84,1695.83,-0.2424017904367249,0.0832730593607306,0.0824353733758579,0.0265048757240265,0.04293418092211,0.3256748497974555,-0.0008376859848726,-34.4162395,14.24309266,14.97261138,7424.898,15361.781,28566.181
1768,LEN US,0000920760,2018,0001628280-19-000598,10-K,2018-11-30,2019-01-28,20190128,LENNAR CORP /NEW/,1130,10950.0,20571.63,22259.56,911.84,1695.83,1849.05,0.0832730593607306,0.0824353733758579,0.0830676796845939,0.04293418092211,0.0243740412009642,-0.0008376859848726,0.000632306308736,14.24309266,14.97261138,12.0068578,15361.781,28566.181,29359.511
1769,LEN US,0000920760,2019,0001628280-20-000559,10-K,2019-11-30,2020-01-27,20200127,LENNAR CORP /NEW/,1130,20571.63,22259.56,22488.85,1695.83,1849.05,2465.04,0.0824353733758579,0.0830676796845939,0.1096116519964337,0.0243740412009642,-0.0368978773190707,0.000632306308736,0.0265439723118398,14.97261138,12.0068578,14.35670649,28566.181,29359.511,29935.177
1770,LEN US,0000920760,2020,0001628280-21-000722,10-K,2020-11-30,2021-01-22,20210122,LENNAR CORP /NEW/,1130,22259.56,22488.85,27130.68,1849.05,2465.04,4430.11,0.0830676796845939,0.1096116519964337,0.1632878350266193,-0.0368978773190707,0.1154065085799966,0.0265439723118398,0.0536761830301855,12.0068578,14.35670649,22.55628718,29359.511,29935.177,33207.778
1771,LEN US,0000920760,2021,0001628280-22-001450,10-K,2021-11-30,2022-01-28,20220128,LENNAR CORP /NEW/,1130,22488.85,27130.68,33671.01,2465.04,4430.11,4614.13,0.1096116519964337,0.1632878350266193,0.1370356873761731,0.1154065085799966,-1.0,0.0536761830301855,-0.0262521476504461,14.35670649,22.55628718,20.31370135,29935.177,33207.778,37984.295
1772,LEN US,0000920760,2022,0001628280-23-001606,10-K,2022-11-30,2023-01-26,20230126,LENNAR CORP /NEW/,1130,27130.68,33671.01,0.0,4430.11,4614.13,0.0,0.1632878350266193,0.1370356873761731,0.0,1.0,-0.6700490446002263,-0.0262521476504461,0.0,22.55628718,20.31370135,0,33207.778,37984.295,0
1773,LH US,0000920148,2000,0000920148-01-000003,10-K,2000-12-31,2001-03-09,Not found,LABORATORY CORP OF AMERICA HOLDINGS,1231,0.0,1919.3,2507.7,0.0,112.1,254.6,0.0,0.0584067107799718,0.1015272959285401,-0.6700490446002263,1.3932229172403845,0.0,0.0431205851485682,0,nan,18.87953726,0,1666.90002441406,2611.80004882813
1774,LH US,0000920148,2002,0000920148-03-000070,10-K,2002-12-31,2003-03-28,Not found,LABORATORY CORP OF AMERICA HOLDINGS,1231,1919.3,2507.7,3084.8,112.1,254.6,363.0,0.0584067107799718,0.1015272959285401,0.1176737551867219,1.3932229172403845,0.8786876712328768,0.0431205851485682,0.0161464592581818,nan,18.87953726,18.63832403,1666.90002441406,2611.80004882813,3600.89990234375
1775,LH US,0000920148,2004,0000920148-04-000057,10-K,2004-03-11,2004-03-11,Not found,LABORATORY CORP OF AMERICA HOLDINGS,1231,2507.7,3084.8,3590.8,254.6,363.0,431.6,0.1015272959285401,0.1176737551867219,0.1201960565890609,0.8786876712328768,0.0820513493583153,0.0161464592581818,0.0025223014023389,18.87953726,18.63832403,22.34648442,2611.80004882813,3600.89990234375,4000.8
1776,LH US,0000920148,2006,0000920148-06-000067,10-K,2006-02-28,2006-02-28,20060228,LABORATORY CORP OF AMERICA HOLDINGS,1231,3084.8,3590.8,3590.8,363.0,431.6,431.6,0.1176737551867219,0.1201960565890609,0.1201960565890609,0.0820513493583153,0.0103007426921285,0.0025223014023389,0.0,18.63832403,22.34648442,22.34648442,3600.89990234375,4000.8,4000.8
1777,LH US,0000920148,2006,0001169232-07-001103,10-K,2006-12-31,2007-02-27,20070227,LABORATORY CORP OF AMERICA HOLDINGS,1231,3590.8,3590.8,4505.2,431.6,431.6,464.5,0.1201960565890609,0.1201960565890609,0.1031030808843114,0.0103007426921285,0.2064058411168202,0.0,-0.0170929757047494,22.34648442,22.34648442,27.21467073,4000.8,4000.8,4669.5
1778,LH US,0000920148,2008,0000920148-08-000071,10-K,2008-02-26,2008-02-26,20080226,LABORATORY CORP OF AMERICA HOLDINGS,1231,3590.8,4505.2,4694.7,431.6,464.5,543.3,0.1201960565890609,0.1031030808843114,0.1157262444884657,0.2064058411168202,0.2410676768883051,-0.0170929757047494,0.0126231636041542,22.34648442,27.21467073,28.63693865,4000.8,4669.5,4837.8
1779,LH US,0000920148,2009,0000920148-09-000015,10-K,2009-02-26,2009-02-26,20090226,LABORATORY CORP OF AMERICA HOLDINGS,1231,4505.2,4694.7,4694.7,464.5,543.3,543.3,0.1031030808843114,0.1157262444884657,0.1157262444884657,0.2410676768883051,-1.0,0.0126231636041542,0.0,27.21467073,28.63693865,28.63693865,4669.5,4837.8,4837.8
