,TICKERS,TICKER FROM BLOOMBERG,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY
2131,MRO,MRO US         d,101778,2020,0000101778-21-000018,10-K,20201231,20210223,20210223,MARATHON OIL CORP,1231,5125,3122,5616,480,-1451,946,0.09365853658536585,-0.46476617552850735,0.16844729344729345,-0.39082926829268294,0.7988468930172966,-0.5584247121138732,0.6332134689758008
2132,MRO,MRO US         d,101778,2021,0000101778-22-000016,10-K,20211231,20220217,20220217,MARATHON OIL CORP,1231,3122,5616,7575.0,-1451,946,3612.0,-0.46476617552850735,0.16844729344729345,0.4768316831683168,0.7988468930172966,0.3488247863247863,0.6332134689758008,0.30838438972102333
2133,MRO,MRO US         d,101778,2022,0000101778-23-000030,10-K,20221231,20230216,20230216,MARATHON OIL CORP,1231,5616,7575.0,0,946,3612.0,0,0.16844729344729345,0.4768316831683168,,0.3488247863247863,-1.0,0.30838438972102333,
2134,MS,MS US          d,895421,2000,0000950130-01-500161,10-K,20001130,20010216,Not found,MORGAN STANLEY DEAN WITTER & CO,1130,0,44985,32426,0,5456,2988,,0.12128487273535624,0.09214827607475483,inf,-0.27918194953873515,,-0.029136596660601408
2135,MS,MS US          d,895421,2002,0000950130-03-001275,10-K,20021130,20030219,Not found,MORGAN STANLEY,1130,44985,32426,34933,5456,2988,3787,0.12128487273535624,0.09214827607475483,0.10840752297254745,-0.27918194953873515,0.07731450070930734,-0.029136596660601408,0.016259246897792623
2136,MS,MS US          d,895421,2003,0001193125-04-029127,10-K,20031130,20040225,Not found,MORGAN STANLEY,1130,32426,34933,34933,2988,3787,3787,0.09214827607475483,0.10840752297254745,0.10840752297254745,0.07731450070930734,0.0,0.016259246897792623,0.0
2137,MS,MS US          d,895421,2003,0001193125-04-172086,10-K/A,20031130,20041015,20041015,MORGAN STANLEY,1130,34933,34933,39341,3787,3787,4486,0.10840752297254745,0.10840752297254745,0.11402862153986935,0.0,0.12618441015658546,0.0,0.005621098567321903
2138,MS,MS US          d,895421,2004,0001193125-05-025463,10-K,20041130,20050211,20050210,MORGAN STANLEY,1130,34933,39341,52081,3787,4486,4939,0.10840752297254745,0.11402862153986935,0.09483304852057373,0.12618441015658546,0.32383518466739536,0.005621098567321903,-0.019195573019295628
2139,MS,MS US          d,895421,2005,0001193125-06-028736,10-K,20051130,20060213,20060213,MORGAN STANLEY,1130,39341,52081,70736,4486,4939,7472,0.11402862153986935,0.09483304852057373,0.1056322099072608,0.32383518466739536,0.35819204700370577,-0.019195573019295628,0.010799161386687073
2140,MS,MS US          d,895421,2006,0001193125-07-027693,10-K,20061130,20070213,20070212,MORGAN STANLEY,1130,52081,70736,85281,4939,7472,3209,0.09483304852057373,0.1056322099072608,0.037628545631500566,0.35819204700370577,0.20562372766342457,0.010799161386687073,-0.06800366427576024
2141,MS,MS US          d,895421,2007,0001193125-08-013719,10-K,20071130,20080129,20080128,MORGAN STANLEY,1130,70736,85281,62262,7472,3209,1707,0.1056322099072608,0.037628545631500566,0.027416401657511805,0.20562372766342457,-0.2699194427832694,-0.06800366427576024,-0.010212143973988761
2142,MS,MS US          d,895421,2008,0001193125-09-013429,10-K,20081130,20090129,20090128,MORGAN STANLEY,1231,85281,62262,29967,3209,1707,1346,0.037628545631500566,0.027416401657511805,0.044916074348449964,-0.2699194427832694,-0.5186951912884263,-0.010212143973988761,0.017499672690938158
2143,MS,MS US          d,895421,2009,0001193125-10-042763,10-K,20091231,20100226,20100226,MORGAN STANLEY,1231,62262,29967,37637,1707,1346,4703,0.027416401657511805,0.044916074348449964,0.12495682440151978,-0.5186951912884263,0.25594820969733373,0.017499672690938158,0.08004075005306982
2144,MS,MS US          d,895421,2010,0001193125-11-050049,10-K,20101231,20110228,20110228,MORGAN STANLEY,1231,29967,37637,39110,1346,4703,4110,0.044916074348449964,0.12495682440151978,0.10508821273331628,0.25594820969733373,0.03913701942237691,0.08004075005306982,-0.0198686116682035
2145,MS,MS US          d,895421,2011,0001193125-12-081807,10-K,20111231,20120227,20120227,MORGAN STANLEY,1231,37637,39110,32075,4703,4110,68,0.12495682440151978,0.10508821273331628,0.0021200311769290726,0.03913701942237691,-0.17987726924060343,-0.0198686116682035,-0.1029681815563872
2146,MS,MS US          d,895421,2012,0001193125-13-077191,10-K,20121231,20130226,20130226,MORGAN STANLEY,1231,39110,32075,36924,4110,68,2932,0.10508821273331628,0.0021200311769290726,0.07940634817462897,-0.17987726924060343,0.15117692907248637,-0.1029681815563872,0.07728631699769989
2147,MS,MS US          d,895421,2013,0001193125-14-067354,10-K,20131231,20140225,20140225,MORGAN STANLEY,1231,32075,36924,37953,68,2932,3467,0.0021200311769290726,0.07940634817462897,0.09134982741812242,0.15117692907248637,0.027868053298667532,0.07728631699769989,0.011943479243493454
2148,MS,MS US          d,895421,2014,0001193125-15-071980,10-K,20141231,20150302,20150302,MORGAN STANLEY,1231,36924,37953,37897,2932,3467,6127,0.07940634817462897,0.09134982741812242,0.16167506662796527,0.027868053298667532,-0.0014755091824098228,0.011943479243493454,0.07032523920984285
2149,MS,MS US          d,895421,2015,0001193125-16-473553,10-K,20151231,20160223,20160223,MORGAN STANLEY,1231,37953,37897,37949,3467,6127,5979,0.09134982741812242,0.16167506662796527,0.15755355872355004,-0.0014755091824098228,0.0013721402749558012,0.07032523920984285,-0.004121507904415234
2150,MS,MS US          d,895421,2016,0001193125-17-059212,10-K,20161231,20170227,20170227,MORGAN STANLEY,1231,37897,37949,0,6127,5979,0,0.16167506662796527,0.15755355872355004,,0.0013721402749558012,-1.0,-0.004121507904415234,
2151,MSCI,MSCI US        d,1408198,2008,0001193125-09-014341,10-K,20081130,20090129,20090129,MSCI Inc.,1130,0,430.96,442.95,0,68.27,81.8,,0.15841377390012995,0.18467095608985212,inf,0.02782160757378877,,0.026257182189722172
2152,MSCI,MSCI US        d,1408198,2009,0001193125-10-017074,10-K,20091130,20100129,20100129,MSCI Inc.,1130,430.96,442.95,900.94,68.27,81.8,173.45,0.15841377390012995,0.18467095608985212,0.1925211445823251,0.02782160757378877,1.0339541708996502,0.026257182189722172,0.007850188492472987
2153,MSCI,MSCI US        d,1408198,2011,0001193125-12-086989,10-K,20111231,20120229,20120229,MSCI Inc.,1130,442.95,900.94,950.14,81.8,173.45,184.24,0.18467095608985212,0.1925211445823251,0.19390826615025156,1.0339541708996502,0.054609629942060436,0.007850188492472987,0.001387121567926447
2154,MSCI,MSCI US        d,1408198,2012,0001193125-13-087988,10-K,20121231,20130301,20130301,MSCI Inc.,1231,900.94,950.14,913.36,173.45,184.24,222.56,0.1925211445823251,0.19390826615025156,0.24367171761408427,0.054609629942060436,-0.03871008482960403,0.001387121567926447,0.04976345146383271
2155,MSCI,MSCI US        d,1408198,2013,0001193125-14-077882,10-K,20131231,20140228,20140228,MSCI Inc.,1231,950.14,913.36,996.68,184.24,222.56,284.11,0.19390826615025156,0.24367171761408427,0.28505638720552234,-0.03871008482960403,0.09122361390908287,0.04976345146383271,0.04138466959143808
2156,MSCI,MSCI US        d,1408198,2014,0001193125-15-069699,10-K,20141231,20150227,20150227,MSCI Inc.,1231,913.36,996.68,1075.01,222.56,284.11,223.65,0.24367171761408427,0.28505638720552234,0.20804457632952253,0.09122361390908287,0.07859092186057716,0.04138466959143808,-0.07701181087599981
2157,MSCI,MSCI US        d,1408198,2015,0001193125-16-482334,10-K,20151231,20160226,20160226,MSCI Inc.,1231,996.68,1075.01,1150.67,284.11,223.65,260.86,0.28505638720552234,0.20804457632952253,0.22670270364222583,0.07859092186057716,0.07038074064427316,-0.07701181087599981,0.018658127312703304
2158,MSCI,MSCI US        d,1408198,2016,0001564590-17-002336,10-K,20161231,20170224,20170224,MSCI Inc.,1231,1075.01,1150.67,1274.17,223.65,260.86,303.97,0.20804457632952253,0.22670270364222583,0.238563143065682,0.07038074064427316,0.10732877367099168,0.018658127312703304,0.01186043942345616
2159,MSCI,MSCI US        d,1408198,2017,0001564590-18-003147,10-K,20171231,20180226,20180226,MSCI Inc.,1231,1150.67,1274.17,1433.98,260.86,303.97,507.89,0.22670270364222583,0.238563143065682,0.35418206669549085,0.10732877367099168,0.12542282426991683,0.01186043942345616,0.11561892362980886
2160,MSCI,MSCI US        d,1408198,2018,0001564590-19-003885,10-K,20181231,20190222,20190222,MSCI Inc.,1231,1274.17,1433.98,1557.8,303.97,507.89,563.65,0.238563143065682,0.35418206669549085,0.36182436769803566,0.12542282426991683,0.08634708991757202,0.11561892362980886,0.007642301002544816
2161,MSCI,MSCI US        d,1408198,2019,0001564590-20-004992,10-K,20191231,20200218,20200218,MSCI Inc.,1231,1433.98,1557.8,2043.54,507.89,563.65,725.98,0.35418206669549085,0.36182436769803566,0.35525607524198205,0.08634708991757202,0.3118115290794711,0.007642301002544816,-0.006568292456053615
2162,MSCI,MSCI US        d,1408198,2021,0001564590-22-004803,10-K,20211231,20220211,20220211,MSCI Inc.,1231,1557.8,2043.54,2248.6,563.65,725.98,870.57,0.36182436769803566,0.35525607524198205,0.38716090011562754,0.3118115290794711,0.10034547892382824,-0.006568292456053615,0.03190482487364549
2163,MSCI,MSCI US        d,1408198,2022,0001408198-23-000011,10-K,20221231,20230210,20230210,MSCI Inc.,1231,2043.54,2248.6,0,725.98,870.57,0,0.35525607524198205,0.38716090011562754,,0.10034547892382824,-1.0,0.03190482487364549,
2164,MSFT,MSFT US        d,789019,2002,0001032210-02-001351,10-K,20020630,20020906,Not found,MICROSOFT CORP,0630,0,28365,32187,0,7829,7531,,0.2760091662259827,0.23397645011961352,inf,0.1347435219460603,,-0.04203271610636919
2165,MSFT,MSFT US        d,789019,2003,0001193125-03-045632,10-K,20030630,20030905,Not found,MICROSOFT CORP,0630,28365,32187,36835,7829,7531,8168,0.2760091662259827,0.23397645011961352,0.2217456223700285,0.1347435219460603,0.14440612669711375,-0.04203271610636919,-0.012230827749585005
2166,MSFT,MSFT US        d,789019,2004,0001193125-04-150689,10-K,20040630,20040901,20040901,MICROSOFT CORP,0630,32187,36835,39788,7531,8168,12254,0.23397645011961352,0.2217456223700285,0.3079823062229818,0.14440612669711375,0.08016831817564816,-0.012230827749585005,0.08623668385295327
2167,MSFT,MSFT US        d,789019,2005,0001193125-05-174825,10-K,20050630,20050826,20050825,MICROSOFT CORP,0630,36835,39788,44282,8168,12254,12599,0.2217456223700285,0.3079823062229818,0.28451741113770834,0.08016831817564816,0.11294862772695285,0.08623668385295327,-0.02346489508527344
2168,MSFT,MSFT US        d,789019,2006,0001193125-06-180008,10-K,20060630,20060825,20060825,MICROSOFT CORP,0630,39788,44282,51122,12254,12599,14065,0.3079823062229818,0.28451741113770834,0.2751261687727397,0.11294862772695285,0.15446456799602548,-0.02346489508527344,-0.009391242364968633
2169,MSFT,MSFT US        d,789019,2007,0001193125-07-170817,10-K,20070630,20070803,20070803,MICROSOFT CORP,0630,44282,51122,60420,12599,14065,17681,0.28451741113770834,0.2751261687727397,0.29263488910956637,0.15446456799602548,0.18187864324556943,-0.009391242364968633,0.017508720336826655
2170,MSFT,MSFT US        d,789019,2008,0001193125-08-162768,10-K,20080630,20080731,20080731,MICROSOFT CORP,0630,51122,60420,58437,14065,17681,14569,0.2751261687727397,0.29263488910956637,0.24931122405325393,0.18187864324556943,-0.03282025819265144,0.017508720336826655,-0.04332366505631244
2171,MSFT,MSFT US        d,789019,2009,0001193125-09-158735,10-K,20090630,20090730,20090730,MICROSOFT CORP,0630,60420,58437,62484,17681,14569,18760,0.29263488910956637,0.24931122405325393,0.3002368606363229,-0.03282025819265144,0.06925406848400842,-0.04332366505631244,0.05092563658306895
2172,MSFT,MSFT US        d,789019,2010,0001193125-10-171791,10-K,20100630,20100730,20100730,MICROSOFT CORP,0630,58437,62484,69943,14569,18760,23150,0.24931122405325393,0.3002368606363229,0.3309838010951775,0.06925406848400842,0.11937455988733116,0.05092563658306895,0.03074694045885462
2173,MSFT,MSFT US        d,789019,2011,0001193125-11-200680,10-K,20110630,20110728,20110728,MICROSOFT CORP,0630,62484,69943,73723,18760,23150,16978,0.3002368606363229,0.3309838010951775,0.23029448069123612,0.11937455988733116,0.05404400726305706,0.03074694045885462,-0.10068932040394138
2174,MSFT,MSFT US        d,789019,2012,0001193125-12-316848,10-K,20120630,20120726,20120726,MICROSOFT CORP,0630,69943,73723,77849,23150,16978,21863,0.3309838010951775,0.23029448069123612,0.2808385464167812,0.05404400726305706,0.05596625205159855,-0.10068932040394138,0.05054406572554507
2175,MSFT,MSFT US        d,789019,2013,0001193125-13-310206,10-K,20130630,20130730,20130730,MICROSOFT CORP,0630,73723,77849,86833,16978,21863,22074,0.23029448069123612,0.2808385464167812,0.2542121082998399,0.05596625205159855,0.11540289534868785,0.05054406572554507,-0.026626438116941265
2176,MSFT,MSFT US        d,789019,2014,0001193125-14-289961,10-K,20140630,20140731,20140731,MICROSOFT CORP,0630,77849,86833,93580,21863,22074,12193,0.2808385464167812,0.2542121082998399,0.13029493481513144,0.11540289534868785,0.07770087409164718,-0.026626438116941265,-0.12391717348470849
2177,MSFT,MSFT US        d,789019,2015,0001193125-15-272806,10-K,20150630,20150731,20150731,MICROSOFT CORP,0630,86833,93580,91154,22074,12193,20539,0.2542121082998399,0.13029493481513144,0.22532198257893235,0.07770087409164718,-0.02592434280829237,-0.12391717348470849,0.09502704776380091
2178,MSFT,MSFT US        d,789019,2016,0001193125-16-662209,10-K,20160630,20160728,20160728,MICROSOFT CORP,0630,93580,91154,96571,12193,20539,25489,0.13029493481513144,0.22532198257893235,0.26394052044609667,-0.02592434280829237,0.059426903920837264,0.09502704776380091,0.03861853786716432
2179,MSFT,MSFT US        d,789019,2017,0001564590-17-014900,10-K,20170630,20170802,20170802,MICROSOFT CORP,0630,91154,96571,110360,20539,25489,16571,0.22532198257893235,0.26394052044609667,0.1501540413193186,0.059426903920837264,0.14278613662486667,0.03861853786716432,-0.11378647912677808
2180,MSFT,MSFT US        d,789019,2018,0001564590-18-019062,10-K,20180630,20180803,20180803,MICROSOFT CORP,0630,96571,110360,125843,25489,16571,39240,0.26394052044609667,0.1501540413193186,0.3118171054409065,0.14278613662486667,0.1402953968829286,-0.11378647912677808,0.16166306412158793
2181,MSFT,MSFT US        d,789019,2019,0001564590-19-027952,10-K,20190630,20190801,20190801,MICROSOFT CORP,0630,110360,125843,143015,16571,39240,44281,0.1501540413193186,0.3118171054409065,0.3096248645247002,0.1402953968829286,0.13645574247276368,0.16166306412158793,-0.0021922409162062895
2182,MSFT,MSFT US        d,789019,2020,0001564590-20-034944,10-K,20200630,20200730,20200917,MICROSOFT CORP,0630,125843,143015,168088,39240,44281,61271,0.3118171054409065,0.3096248645247002,0.36451739564989766,0.13645574247276368,0.175317274411775,-0.0021922409162062895,0.05489253112519743
2183,MSFT,MSFT US        d,789019,2021,0001564590-21-039151,10-K,20210630,20210729,20210729,MICROSOFT CORP,0630,143015,168088,198270.0,44281,61271,72738.0,0.3096248645247002,0.36451739564989766,0.3668633681343622,0.175317274411775,0.17956070629670173,0.05489253112519743,0.0023459724844645535
2184,MSFT,MSFT US        d,789019,2022,0001564590-22-026876,10-K,20220630,20220728,20220728,MICROSOFT CORP,0630,168088,198270.0,211915,61271,72738.0,72361,0.36451739564989766,0.3668633681343622,0.3414623787839464,0.17956070629670173,0.06882029555656428,0.0023459724844645535,-0.025400989350415792
2185,MSFT,MSFT US        d,789019,2023,0000950170-23-035122,10-K,20230630,20230727,20230727,MICROSOFT CORP,0630,198270.0,211915,0,72738.0,72361,0,0.3668633681343622,0.3414623787839464,,0.06882029555656428,-1.0,-0.025400989350415792,
2186,MSI,MSI US         d,68505,2005,0000950137-06-002484,10-K,20051231,20060302,20060302,MOTOROLA INC,1231,0,35262,42847,0,4578,3661,,0.12982814361068573,0.08544355497467734,inf,0.2151040780443537,,-0.04438458863600839
2187,MSI,MSI US         d,68505,2006,0000950137-07-003011,10-K,20061231,20070228,20070228,MOTOROLA INC,1231,35262,42847,30146,4578,3661,-4244,0.12982814361068573,0.08544355497467734,-0.14078152988787898,0.2151040780443537,-0.29642682101430673,-0.04438458863600839,-0.22622508486255632
2188,MSI,MSI US         d,68505,2008,0000950137-09-001324,10-K,20081231,20090226,20090226,MOTOROLA INC,1231,42847,30146,6947,3661,-4244,-51,0.08544355497467734,-0.14078152988787898,-0.007341298402187995,-0.29642682101430673,-0.7695548331453592,-0.22622508486255632,0.13344023148569098
2189,MSI,MSI US         d,68505,2009,0001047469-10-000905,10-K,20091231,20100216,20100216,MOTOROLA INC,1231,30146,6947,8203,-4244,-51,1158,-0.14078152988787898,-0.007341298402187995,0.14116786541509205,-0.7695548331453592,0.1807974665323161,0.13344023148569098,0.14850916381728005
2190,MSI,MSI US         d,68505,2011,0001193125-12-063569,10-K,20111231,20120215,20120215,"Motorola Solutions, Inc.",1231,6947,8203,6269,-51,1158,881,-0.007341298402187995,0.14116786541509205,0.14053278034774286,0.1807974665323161,-0.23576740216993783,0.14850916381728005,-0.0006350850673491892
2191,MSI,MSI US         d,68505,2012,0001445305-13-000205,10-K,20121231,20130212,20130212,"Motorola Solutions, Inc.",1231,8203,6269,5881,1158,881,1299,0.14116786541509205,0.14053278034774286,0.22088080258459444,-0.23576740216993783,-0.061891848779709685,-0.0006350850673491892,0.08034802223685159
2192,MSI,MSI US         d,68505,2014,0000068505-15-000003,10-K,20141231,20150213,20150213,"Motorola Solutions, Inc.",1231,6269,5881,5695,881,1299,610,0.14053278034774286,0.22088080258459444,0.10711150131694469,-0.061891848779709685,-0.03162727427308281,0.08034802223685159,-0.11376930126764975
2193,MSI,MSI US         d,68505,2015,0000068505-16-000017,10-K,20151231,20160223,20160222,"Motorola Solutions, Inc.",1231,5881,5695,6038,1299,610,560,0.22088080258459444,0.10711150131694469,0.09274594236502152,-0.03162727427308281,0.06022827041264267,-0.11376930126764975,-0.014365558951923166
2194,MSI,MSI US         d,68505,2016,0000068505-17-000002,10-K,20161231,20170221,20170221,"Motorola Solutions, Inc.",1231,5695,6038,6380,610,560,-155,0.10711150131694469,0.09274594236502152,-0.024294670846394983,0.06022827041264267,0.056641271944352437,-0.014365558951923166,-0.11704061321141651
2195,MSI,MSI US         d,68505,2017,0000068505-18-000009,10-K,20171231,20180216,20180216,"Motorola Solutions, Inc.",1231,6038,6380,7343,560,-155,966,0.09274594236502152,-0.024294670846394983,0.1315538608198284,0.056641271944352437,0.15094043887147335,-0.11704061321141651,0.15584853166622337
2196,MSI,MSI US         d,68505,2018,0000068505-19-000006,10-K,20181231,20190215,20190215,"Motorola Solutions, Inc.",1231,6380,7343,7887,-155,966,868,-0.024294670846394983,0.1315538608198284,0.1100545200963611,0.15094043887147335,0.07408416178673567,0.15584853166622337,-0.021499340723467292
